x|y|z|qx|qy|qz|qw|wx|wy|wz|vx|vy|ax|ay|yaw|yawv|yawa|fx|fy|fvx|fvy|fax|fay|fyaw|fyawv|fyawa|steer|gas|brake|Ax|SW|
1544.176593|-10.447917|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1544.176685|-10.448403|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1545.565481|-10.449444|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1545.565573|-10.449931|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1546.954370|-10.450971|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1546.954461|-10.451458|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1548.343258|-10.452498|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|0.000000|-0.000001|1548.343349|-10.452986|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1549.732146|-10.454025|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1549.732237|-10.454513|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1551.121034|-10.455553|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1551.121125|-10.456040|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1552.509922|-10.457080|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1552.510013|-10.457568|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1553.898810|-10.458607|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1553.898901|-10.459095|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1555.287698|-10.460134|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1555.287789|-10.460623|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1556.676586|-10.461661|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1556.676677|-10.462150|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1558.065474|-10.463188|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1558.065565|-10.463677|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1559.454362|-10.464716|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1559.454453|-10.465205|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1560.843250|-10.466243|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1560.843340|-10.466732|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1562.232139|-10.467770|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1562.232228|-10.468260|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1563.621027|-10.469297|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1563.621116|-10.469787|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1565.009915|-10.470824|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1565.010004|-10.471315|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1566.398803|-10.472351|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1566.398892|-10.472842|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1567.787691|-10.473879|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|-0.000000|0.000001|1567.787780|-10.474369|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1569.176579|-10.475406|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|0.000000|1569.176668|-10.475897|27.777762|-0.030565|0.000000|0.000003|-0.001091|-0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1570.565467|-10.476933|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1570.565556|-10.477424|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1571.954355|-10.478460|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|0.000000|1571.954444|-10.478952|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1573.343243|-10.479987|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|0.000000|-0.001091|0.000000|-0.000000|1573.343332|-10.480479|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1574.732131|-10.481514|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|-0.000000|1574.732220|-10.482006|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1576.121020|-10.483042|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|-0.000000|1576.121108|-10.483534|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1577.509908|-10.484569|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|0.000000|-0.000000|1577.509996|-10.485061|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1578.898796|-10.486096|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1578.898884|-10.486589|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1580.287684|-10.487623|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1580.287772|-10.488116|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1581.676572|-10.489150|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1581.676660|-10.489643|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1583.065460|-10.490677|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|-0.000000|0.000000|1583.065548|-10.491171|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1584.454348|-10.492205|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1584.454435|-10.492698|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1585.843236|-10.493732|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|-0.000000|0.000000|1585.843323|-10.494226|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1587.232124|-10.495259|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1587.232211|-10.495753|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1588.621012|-10.496786|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1588.621099|-10.497280|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1590.009901|-10.498313|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|0.000000|-0.001091|-0.000000|0.000000|1590.009987|-10.498808|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1591.398789|-10.499840|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1591.398875|-10.500335|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1592.787677|-10.501368|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1592.787763|-10.501863|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1594.176565|-10.502895|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1594.176651|-10.503390|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1595.565453|-10.504422|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1595.565539|-10.504917|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1596.954341|-10.505949|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1596.954427|-10.506445|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1598.343229|-10.507476|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000001|1598.343315|-10.507972|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1599.732117|-10.509003|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|0.000000|-0.000001|1599.732203|-10.509500|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001123|0.077863|0.000000|0|0|
1601.121005|-10.510531|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000001|1601.121091|-10.511027|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1602.509893|-10.512058|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1602.509979|-10.512554|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1603.898781|-10.513585|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1603.898867|-10.514082|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1605.287670|-10.515112|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1605.287755|-10.515609|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1606.676558|-10.516639|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1606.676643|-10.517137|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1608.065446|-10.518166|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|0.000000|-0.000001|1608.065531|-10.518664|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001123|0.077863|0.000000|0|0|
1609.454334|-10.519694|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1609.454418|-10.520191|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1610.843222|-10.521221|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|-0.000000|-0.001091|0.000000|-0.000000|1610.843306|-10.521719|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001123|0.077863|0.000000|0|0|
1612.232110|-10.522748|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1612.232194|-10.523246|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1613.620998|-10.524275|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1613.621082|-10.524774|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1615.009886|-10.525802|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|-0.000000|0.000000|1615.009970|-10.526301|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1616.398774|-10.527329|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1616.398858|-10.527828|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1617.787662|-10.528856|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1617.787746|-10.529356|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1619.176551|-10.530384|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1619.176634|-10.530883|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1620.565439|-10.531911|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1620.565522|-10.532411|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1621.954327|-10.533438|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1621.954410|-10.533938|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1623.343215|-10.534965|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1623.343298|-10.535465|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1624.732103|-10.536492|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|-0.000000|-0.000000|1624.732186|-10.536993|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1626.120991|-10.538019|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|0.000000|1626.121074|-10.538520|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1627.509879|-10.539547|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000000|-0.001091|-0.000000|0.000000|1627.509962|-10.540048|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1628.898767|-10.541074|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000001|1628.898850|-10.541575|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1630.287655|-10.542601|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000001|-0.001091|0.000000|-0.000000|1630.287738|-10.543102|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1631.676543|-10.544128|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1631.676626|-10.544630|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|0.000000|-0.001122|0.077863|0.000000|0|0|
1633.065431|-10.545655|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|0.000000|-0.000000|1633.065514|-10.546157|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1634.454320|-10.547182|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1634.454402|-10.547684|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1635.843208|-10.548710|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|0.000000|27.777762|-0.030543|-0.000000|0.000000|-0.001091|0.000000|-0.000000|1635.843290|-10.549212|27.777762|-0.030565|0.000000|0.000003|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1637.232096|-10.550237|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1637.232178|-10.550739|27.777762|-0.030565|0.000000|0.000004|-0.001091|0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1638.620984|-10.551764|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000001|1638.621065|-10.552267|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1640.009872|-10.553291|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|0.000000|0.000000|1640.009953|-10.553794|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1641.398760|-10.554818|0.510052|-0.000002|-0.000580|-0.000546|1.000000|-0.000000|0.000000|-0.000000|27.777762|-0.030543|-0.000000|-0.000000|-0.001091|-0.000000|-0.000000|1641.398841|-10.555321|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
1642.787648|-10.556345|0.510052|-0.000002|-0.000580|-0.000546|1.000000|0.000000|0.000000|-0.000000|27.777762|-0.030543|0.000000|0.000001|-0.001091|-0.000000|0.000000|1642.787729|-10.556849|27.777762|-0.030565|0.000000|0.000004|-0.001091|-0.000000|-0.000000|-0.001122|0.077863|0.000000|0|0|
